host_id	isolate_id
cox2021_6271036322967909731_lineage2.2.1_strain1	ERR6362305
cox2021_632865407115175409_lineage2.2.1_strain1	ERR6362463
cox2021_6345765739666256566_lineage2.2.1_strain1	ERR6362438
cox2021_6407371735482998337_lineage2.2.1_strain1	ERR6362790
cox2021_64131066958719_lineage2.2.2_strain1	ERR5987280
cox2021_6432577219250630312_lineage2.2.1_strain1	ERR6362076
cox2021_646686580934332814_lineage2.2.2_strain1	ERR6362900
cox2021_6488792812179260258_lineage2.2.1_strain1	ERR6362698
cox2021_652041427799969218_lineage2.2.1_strain1	ERR6362603
cox2021_6522417398653568241_lineage2.2.2_strain1	ERR5987350
cox2021_6532360866555477076_lineage2.2.1_strain1	ERR5987359
cox2021_6553962699610433482_lineage2.2.1.1_strain1	ERR5987356
cox2021_6557906797666099720_lineage2.2.1_strain1	ERR6362832
cox2021_6615877259193479560_lineage2.2.1_strain1	ERR6362417
cox2021_6673695951186959839_lineage2.2.1_strain1	ERR5987304
cox2021_6721148969818219418_lineage2.2.1_strain1	ERR6362319
cox2021_6738896501623007147_lineage2.2.2_strain1	ERR6362265
cox2021_6766452262051885767_lineage2.2.1_strain1	ERR6362395
cox2021_6791583277193396091_lineage2.2.1_strain1	ERR6362800
cox2021_6813691616595338634_lineage2.2.2_strain1	ERR6362277
cox2021_6831496226872177129_lineage2.2.1.1_strain1	ERR6362588
cox2021_6853313779451707807_lineage2.2.1_strain1	ERR6362013
cox2021_6859739947218899951_lineage2.2.1.1_strain1	ERR6362034
cox2021_6874020501269719184_lineage2.2.1_strain1	ERR6362850
cox2021_6915840961124911362_lineage2.2.1_strain1	ERR5987358
cox2021_6947846719047091017_lineage2.2.1.1_strain1	ERR6362664
cox2021_6962475618586455205_lineage2.2.1_strain1	ERR6362266
cox2021_7014702195061310692_lineage2.2.1_strain1	ERR6362123
cox2021_7019469420595789298_lineage2.2.1.1_strain1	ERR6362802
cox2021_7055218275070955072_lineage2.2.2_strain1	ERR6052102
cox2021_7065966026444054929_lineage2.2.1_strain1	ERR6362975
cox2021_7076362198596706729_lineage2.2.1_strain1	ERR6362225
cox2021_7144956884624878613_lineage2.2.1_strain1	ERR6362150
cox2021_7161841202736396905_lineage2.2.1_strain1	ERR6362945
cox2021_721262573541656137_lineage2.2.1.1_strain1	ERR5987254
cox2021_7220092207851977752_lineage2.2.1_strain1	ERR6362207
cox2021_7222702708244233557_lineage2.2.1_strain1	ERR5987403
cox2021_724793872530673085_lineage2.2.1_strain1	ERR6362733
cox2021_7278555053286568825_lineage2.2.1_strain1	ERR6362621
cox2021_7287015582065099297_lineage2.2.1_strain1	ERR6362011
cox2021_7302526937082776134_lineage2.2.1_strain1	ERR5987217
cox2021_7312186302147011343_lineage2.2.2_strain1	ERR6362660
cox2021_7318888386857501717_lineage2.2.2_strain1	ERR5987410
cox2021_7340369617327935870_lineage2.2.1.1_strain1	ERR5987321
cox2021_7343750533807133594_lineage2.2.1_strain1	ERR6362765
cox2021_7345479325031451623_lineage2.2.1_strain1	ERR6361992
cox2021_7379469076568706537_lineage2.2.1.1_strain1	ERR6362516
cox2021_7387459349011549480_lineage2.2.1_strain1	ERR6362216
cox2021_742923227089990611_lineage2.2.2_strain1	ERR6362317
cox2021_7442002755936340867_lineage2.2.2_strain1	ERR6362297
cox2021_7446395705809119323_lineage2.2.2_strain1	ERR6362877
cox2021_7484950243648683925_lineage2.2.1_strain1	ERR5987236
cox2021_7510152049367439730_lineage2.2.1_strain1	ERR6362839
cox2021_7510533043286276407_lineage2.2.1_strain1	ERR5987414
cox2021_7534270262224734237_lineage2.2.2_strain1	ERR6362724
cox2021_7541886884100874308_lineage2.2.1_strain1	ERR6362285
cox2021_7568865305487437865_lineage2.2.1_strain1	ERR5987237
cox2021_7572840776071868709_lineage2.2.2_strain1	ERR5987373
cox2021_7591127138180293947_lineage2.2.1_strain1	ERR5987313
cox2021_762263296448801774_lineage2.2.2_strain1	ERR6362083
cox2021_7632260274856706900_lineage2.2.1.1_strain1	ERR6362555
cox2021_7700462741134199656_lineage2.2.1.1_strain1	ERR6361994
cox2021_7705642979223675340_lineage2.2.1_strain1	ERR5987303
cox2021_7708487291465933237_lineage2.2.1_strain1	ERR6362038
cox2021_7710381980143705935_lineage2.2.1_strain1	ERR6362176
cox2021_7726145942436209738_lineage2.2.1_strain1	ERR5987302
cox2021_7755090308402462883_lineage2.2.2_strain1	ERR5987224
cox2021_7790958287991332073_lineage2.2.1_strain1	ERR6362270
cox2021_7797110780079007789_lineage2.2.2_strain1	ERR6362630
cox2021_7820038097203449171_lineage2.2.1_strain1	ERR6362442
cox2021_7836549637573970877_lineage2.2.1_strain1	ERR5987250
cox2021_7868545745921220282_lineage2.2.1.1_strain1	ERR6362467
cox2021_788241084174498128_lineage2.2.1_strain1	ERR6362647
cox2021_7896340064133345862_lineage2.2.1_strain1	ERR6362197
cox2021_7899531953685723722_lineage2.2.2_strain1	ERR6362390
cox2021_7967228002581856616_lineage2.2.1.1_strain1	ERR6362859
cox2021_7967560868298444138_lineage2.2.1_strain1	ERR5987269
cox2021_7999456452135143169_lineage2.2.1_strain1	ERR6362440
cox2021_8001865299600072050_lineage2.2.1_strain1	ERR5987183
cox2021_8019965258202863311_lineage2.2.2_strain1	ERR6362502
cox2021_8049665972680143927_lineage2.2.2_strain1	ERR5987387
cox2021_8060069847305967227_lineage2.2.1_strain1	ERR5987268
cox2021_8088013942138906495_lineage2.2.1_strain1	ERR6362624
cox2021_8115688087365580604_lineage2.2.1_strain1	ERR6362208
cox2021_8116039711959667018_lineage2.2.1_strain1	ERR6362263
cox2021_8130030252684444522_lineage2.2.2_strain1	ERR6362610
cox2021_8130859147345539815_lineage2.2.2_strain1	ERR6052112
cox2021_8154301760512385108_lineage2.2.2_strain1	ERR6362937
cox2021_8154716610248371732_lineage2.2.2_strain1	ERR5987225
cox2021_8254752149702727190_lineage2.2.1.1_strain1	ERR6362154
cox2021_8265620021484568370_lineage2.2.1.1_strain1	ERR6362407
cox2021_8368219000595850596_lineage2.2.1.1_strain1	ERR6362814
cox2021_8377686583882934233_lineage2.2.1.1_strain1	ERR6362220
cox2021_838652867240494702_lineage2.2.1_strain1	ERR6362189
cox2021_8393395864677551966_lineage2.2.1.1_strain1	ERR6362488
cox2021_840705120807811511_lineage2.2.1_strain1	ERR6362452
cox2021_8428788478947791050_lineage2.2.1_strain1	ERR6362458
cox2021_8459986058634119800_lineage2.2.1_strain1	ERR6362795
cox2021_8479104202752241055_lineage2.2.1_strain1	ERR6362020
cox2021_8485896027425095146_lineage2.2.1_strain1	ERR6362973
cox2021_8497085082255834993_lineage2.2.1.1_strain1	ERR6362158
cox2021_849836763468555467_lineage2.2.1_strain1	ERR6362763
cox2021_8503866035801520978_lineage2.2.2_strain1	ERR6362569
cox2021_8510727584672247583_lineage2.2.1_strain1	ERR5987380
cox2021_8533531828679895057_lineage2.2.1_strain1	ERR6362820
cox2021_8540233151572974980_lineage2.2.1_strain1	ERR6362534
cox2021_8561099197815999620_lineage2.2.1.1_strain1	ERR6362862
cox2021_8568369305893878711_lineage2.2.1_strain1	ERR6362344
cox2021_8579811402604053759_lineage2.2.1.1_strain1	ERR5987370
cox2021_8584867154124323052_lineage2.2.1_strain1	ERR6362530
cox2021_8596161457869371174_lineage2.2.1.1_strain1	ERR6362963
cox2021_861399796156573029_lineage2.2.1_strain1	ERR6362401
cox2021_8620465257233457579_lineage2.2.1_strain1	ERR5987368
cox2021_8626685093773473090_lineage2.2.1_strain1	ERR6362699
cox2021_8645395735218689781_lineage2.2.1_strain1	ERR6362102
cox2021_8646866424942673151_lineage2.2.1_strain1	ERR6362700
cox2021_8670151269925125820_lineage2.2.1_strain1	ERR6362508
cox2021_8683042139176631645_lineage2.2.1_strain1	ERR5987413
cox2021_8696389896982713100_lineage2.2.1_strain1	ERR6362203
cox2021_8700500155219091354_lineage2.2.1_strain1	ERR6362054
cox2021_8730932636686415969_lineage2.2.1_strain1	ERR6362764
cox2021_8756504448410843853_lineage2.2.1.1_strain1	ERR6362897
cox2021_8759875186006769046_lineage2.2.2_strain1	ERR6362182
cox2021_8778694143111387234_lineage2.2.1_strain1	ERR6362970
cox2021_8792364940563514951_lineage2.2.1_strain1	ERR5987389
cox2021_8812582738766877417_lineage2.2.1_strain1	ERR5987436
cox2021_8856706499610109763_lineage2.2.1_strain1	ERR6362374
cox2021_8862540999076632737_lineage2.2.1_strain1	ERR6362497
cox2021_8879320869612318211_lineage2.2.1_strain1	ERR6362847
cox2021_8892278111012370778_lineage2.2.2_strain1	ERR6362885
cox2021_8896396865579144936_lineage2.2.2_strain1	ERR6362782
cox2021_8908650879800768647_lineage2.2.1_strain1	ERR6362720
cox2021_8910177861239751824_lineage2.2.2_strain1	ERR6362643
cox2021_893328344102843468_lineage2.2.1_strain1	ERR6362373
cox2021_8939627114432288394_lineage2.2.2_strain1	ERR6362380
cox2021_8950198193337719431_lineage2.2.2_strain1	ERR6362430
cox2021_897309634503266771_lineage2.2.1.1_strain1	ERR5987292
cox2021_8977766200228950761_lineage2.2.1_strain1	ERR6362017
cox2021_8983007441613933718_lineage2.2.2_strain1	ERR5987402
cox2021_8984604052323552467_lineage2.2.1_strain1	ERR6362221
cox2021_899545055778734469_lineage2.2.1_strain1	ERR6361977
cox2021_901584867368678853_lineage2.2.1_strain1	ERR5987430
cox2021_9017694871909860153_lineage2.2.1_strain1	ERR6362444
cox2021_9080277261888674605_lineage2.2.1_strain1	ERR6362805
cox2021_9090115983107619444_lineage2.2.1.1_strain1	ERR6362144
cox2021_9118664016727261195_lineage2.2.1_strain1	ERR6362415
cox2021_9134310669831431517_lineage2.2.2_strain1	ERR6362281
cox2021_9174678216517160582_lineage2.2.1.1_strain1	ERR6362302
cox2021_9182873177442110789_lineage2.2.1_strain1	ERR5987424
cox2021_92157890235062547_lineage2.2.1_strain1	ERR6362087
cox2021_9222965680990433629_lineage2.2.2_strain1	ERR6362715
cox2021_92648102492125273_lineage2.2.1_strain1	ERR6362358
cox2021_92931911327562484_lineage2.2.2_strain1	ERR6052090
cox2021_930026406814844314_lineage2.2.1_strain1	ERR6362367
cox2021_937880633406338526_lineage2.2.1.1_strain1	ERR5987216
cox2021_956305929239903566_lineage2.2.1.1_strain1	ERR6362953
cox2021_966699830955033963_lineage2.2.2_strain1	ERR6362546
cox2021_970925773364788125_lineage2.2.1_strain1	ERR6362909
cox2021_982211220227736426_lineage2.2.1_strain1	ERR6362658
cox2021_987436853769035_lineage2.2.1_strain1	ERR6362523
cox2021_995786224216942372_lineage2.2.2_strain1	ERR6362211
cox2021_996348931662662270_lineage2.2.1_strain1	ERR6362411
d01a9ebe-ac57-4d69-a653-9c5206b3ae61_lineage2.2.1_strain1	SRR1159682
d01b6432-1751-499e-bc91-4be304c54b22_lineage2.2.1_strain1	SRR7516419
d020f547-7ce3-4209-a0fb-e63d30ffead8_lineage2.2.1_strain1	SRR1163101
d03c4160-8d50-4cd2-980e-7fd2eff12fd8_lineage2.2.1_strain1	SRR5153072
d04ec694-b176-442f-b51e-b2d9517f81c2_lineage2.2.1_strain1	SRR6357005
d065c49f-7bee-4bf7-801b-f378ad3ae13b_lineage2.2.1_strain1	SRR16088071
d0705e76-ebba-4963-89c6-f3811edfb1aa_lineage2.2.1_strain1	SRR16088088
d0e4f37b-4fec-4577-994f-998673076f1b_lineage2.2.1_strain1	SRR5153423
d143ced8-8d18-4ccf-b795-332b8dc9d386_lineage2.2.1_strain1	SRR16088061
d1801988-cf79-419f-9c5f-6c1dc9c0f8f6_lineage2.2.1_strain1	SRR7516310
d211a856-2d58-45a1-a147-582261cabe5a_lineage2.2.1_strain1	SRR5153841
d26f5df1-1511-4914-870e-838f86e25722_lineage2.2.1_strain1	SRR5153227
d29c6212-b597-4108-b687-c2e88a2ecdc2_lineage2.2.1_strain1	SRR16088290
d2d1a94c-f1c5-40d5-a8f4-ffc981af0a1f_lineage2.2.1_strain1	SRR16087943
d2dfcb53-c772-402d-a0ea-f80e7fcebd54_lineage2.2.1_strain1	SRR10303284
d341e46c-ad85-41d9-9f0d-f99428ab2db6_lineage2.2.1_strain1	SRR10303315
d384806b-9287-4ab8-94cd-2d915f926d6c_lineage2.2.1_strain1	SRR16088035
d39d2cab-1890-457a-b7af-584b1108d6e3_lineage2.2.1_strain1	SRR13243560
d3cd69d9-7399-4181-b821-81cf7228e292_lineage2.2.1_strain1	SRR13232612
d3dbf618-dcc3-4a2d-8239-e51fc5c0aa5e_lineage2.2.1_strain1	SRR16087951
d3e56558-920f-4987-97ea-1ed1be4cb484_lineage2.2.1_strain1	SRR5153600
d405b2fb-c4c9-4d0d-bba0-c94f020226b5_lineage2.2.1_strain1	SRR10303277
d439dd55-69ac-4687-a7c5-f7ebf28fa24c_lineage2.2.1_strain1	SRR7657757
d448a9df-0559-4b95-a9b2-b30c1bf5af71_lineage2.2.1_strain1	SRR16088536
d46d47a0-e560-4ddd-aba9-5619cd6e6426_lineage2.2.1_strain1	SRR16087971
d4ad1fef-0816-44ce-96ed-a8f4d67cd508_lineage2.2.1_strain1	SRR6356982
d4b029e1-0d88-4e48-9da3-b76ae1af3e1a_lineage2.2.1_strain1	SRR13232654
d4bfbef6-7779-4de2-883e-9556f10825aa_lineage2.2.1_strain1	SRR11033676
d55ae51c-5a9c-4202-84c9-5d9f3d8dc3e2_lineage2.2.1_strain1	SRR16087990
d596b1ed-2606-4198-972f-fe618a8e8736_lineage2.2.2_strain1	SRR13232479
d5c8d594-e8e4-405a-abe2-057a2cf4b538_lineage2.2.1_strain1	SRR16088019
d65d49ab-0e21-451a-8790-0758753a783e_lineage2.2.1_strain1	SRR5153328
d69add5e-9e99-49f8-b1fd-97d4acac5037_lineage2.2.1_strain1	SRR5152921
d74eb252-2ee1-480e-abed-d2175c9a50e0_lineage2.2.1_strain1	SRR13232454
d7bc4ecd-3cbc-456f-96b9-e46761e32cd5_lineage2.2.1_strain1	SRR6356933
d7cfb6c8-90dc-40b4-8c33-703ec137d6f3_lineage2.2.1_strain1	SRR10380100
d84ef507-48dc-4040-9e27-9d5930bbeb64_lineage2.2.1_strain1	SRR7655982
d8a971fe-ffdf-4e6c-95d3-9c41b6b2ad3f_lineage2.2.1_strain1	SRR13232641
d8ae996a-9431-4e5f-8468-ac7d78bf4527_lineage2.2.1_strain1	SRR13232415
d8be7a8f-d243-4b50-991a-c3d81d5eea4c_lineage2.2.1_strain1	SRR13232483
d8bedcb8-39d4-4c43-b9c5-a94cd81938a5_lineage2.2.1_strain1	SRR10397116
d912c311-4fba-4ce6-9f5b-1e0d0981c339_lineage2.2.1_strain1	SRR16088548
d9173c4c-d18c-4a38-952d-eb9514129f94_lineage2.2.1_strain1	SRR7516371
d917bcd0-01f5-49d0-aee6-d7ae2d4d06dd_lineage2.2.1_strain1	SRR10397249
d91cc3bd-5792-4c6f-b722-e82805d09919_lineage2.2.1_strain1	SRR10397252
d9546fea-4070-40a9-9396-e273df48b804_lineage2.2.1_strain1	SRR10397106
d9c95713-0c30-4543-80f3-64fdaa35f0ad_lineage2.2.1_strain1	SRR1158990
da3a5969-c6e9-4ce0-9606-8a488cb70b96_lineage2.2.1_strain1	SRR10303319
da77d84d-e0ee-4780-bee2-b982643823be_lineage2.2.1_strain1	SRR13232657
dadb6535-3e91-4e61-9ce1-8aab514aea50_lineage2.2.1_strain1	SRR16088558
daebc717-3500-4ece-aef0-a56fdca39cb4_lineage2.2.1_strain1	SRR13243566
db1750dc-62df-4989-8112-c4460192fe82_lineage2.2.1_strain1	SRR1162957
db3020bc-e9a8-4ff9-9316-e6b9f3c3f2b9_lineage2.2.1_strain1	SRR13232470
db9730b3-4512-484d-93b3-5d04d4bec065_lineage2.2.1_strain1	SRR16088179
db9d67f0-51fd-41dd-9274-76ba0b748e13_lineage2.2.1_strain1	SRR7516291
dbf1a15f-bf6d-4041-b187-6dd44c754325_lineage2.2.1_strain1	SRR10397231
dbf4a1d0-78f7-465e-a896-a206f817ca73_lineage2.2.1_strain1	SRR16087945
dc819f48-0bfb-4981-b903-42f4ae3977cc_lineage2.2.1_strain1	SRR1163079
dc8a61df-1ecd-4e27-a300-c243a99def85_lineage2.2.1_strain1	SRR10303288
dcb3deec-8602-4202-93bb-b0645925d105_lineage2.2.1_strain1	SRR5153830
dcdd6cb3-df08-4454-8d18-c1a84c351551_lineage2.2.1_strain1	SRR16088043
dce71bb8-b741-4ea2-8f67-66f621dd48bf_lineage2.2.1_strain1	SRR10380131
dd078acd-9d80-4496-8769-0df16224fe41_lineage2.2.1_strain1	SRR7653010
dd5d8159-a5f9-435d-916f-e0cd04a76210_lineage2.2.1_strain1	SRR7653081
dd71eccc-209b-40b9-befa-2cfb0ca5e39e_lineage2.2.1_strain1	SRR3544747
dd9a0b3d-d3d0-4a03-b5d5-26e135ecac23_lineage2.2.1_strain1	SRR10303344
de1897e2-048b-4474-afc7-d37dc1fc22e1_lineage2.2.1_strain1	SRR16088049
de263ed5-2a8f-4f1d-83ed-a0d9f982921e_lineage2.2.1_strain1	SRR13232399
de416ce3-37ae-446c-940c-765bf3bd994f_lineage2.2.1_strain1	SRR16088597
de6b5291-03c5-4f27-af7b-1136f16d5b53_lineage2.2.1_strain1	SRR5153222
defa3e32-e57f-4ebc-970c-7f7899483853_lineage2.2.1_strain1	SRR3544748
df189488-caae-4b35-abb6-10b03e5c27e1_lineage2.2.1_strain1	SRR13232731
df2b9e11-b535-439e-98f8-6c24ab99c18c_lineage2.2.1_strain1	SRR16087881
dfaa54ea-df41-439a-b9b4-3b3ced506bbf_lineage2.2.1_strain1	SRR10397141
dfbd6bd7-68f4-4c55-92fb-7c0df5872f87_lineage2.2.1_strain1	SRR16088572
dfc318b8-7e5e-4ae8-93a0-091483f98983_lineage2.2.1_strain1	SRR10380116
dfea996a-a716-4766-aab4-610a12728497_lineage2.2.1_strain1	SRR9738520
e007819d-d1ff-4737-9d03-7d3dc337a2a9_lineage2.2.1_strain1	SRR7654033
e043c5c7-f242-49ba-9aff-cb53d902a165_lineage2.2.1_strain1	SRR10379882
e06a9975-1f9f-4d55-930a-ac6a1062659a_lineage2.2.1_strain1	SRR6356945
e090cda2-6d94-4c0b-9c4d-7f69db1750bd_lineage2.2.1_strain1	SRR6384969
e0b51f41-2279-407a-9c1f-e89d30aacf62_lineage2.2.1_strain1	SRR10303331
e12ee549-0311-4fe7-92e5-6f3fba3089bc_lineage2.2.1_strain1	SRR13232716
e18c6590-a5bc-4799-ac08-5f16c15c8f2a_lineage2.2.1_strain1	SRR10380224
e1947531-e24a-4408-8a3a-809f4310b3a3_lineage2.2.1_strain1	SRR7652968
e1aa1f46-9d97-4551-8418-942745b249e8_lineage2.2.1_strain1	SRR10380046
e30a44d7-3602-4a9c-9a1c-34e40bd439b6_lineage2.2.1_strain1	SRR6357001
e339994f-5820-429e-9888-241b6355b50b_lineage2.2.1_strain1	SRR16088350
e33ec81d-95f7-4288-8a8d-d2c8d19cfee4_lineage2.2.1_strain1	SRR13232408
e38bcc35-b912-40ce-ae89-cb6db4080465_lineage2.2.1_strain1	SRR13232668
e3cdb523-5a7d-4eda-a135-2c722f6865ed_lineage2.2.1_strain1	SRR13232434
e3d517c8-b8aa-4c76-9ff3-2b9cabcdc138_lineage2.2.1_strain1	SRR10380089
e47e12e3-7cf0-405e-8435-09eae40e0e98_lineage2.2.1_strain1	SRR13232648
e4aca4e4-b186-4c13-acf4-0981be784f2f_lineage2.2.1_strain1	SRR7653001
e4bd6f62-c1e3-4271-835c-ba7452a8b20b_lineage2.2.1_strain1	SRR11033598
e4c52a92-70da-40ca-8024-4dc16b7ab557_lineage2.2.1_strain1	SRR5153279
e55f3518-feac-461e-8e0d-ebe0b40ed5b2_lineage2.2.1_strain1	SRR16088167
e56d17e3-268c-476c-8b56-9824d8977d0c_lineage2.2.1_strain1	SRR10379927
e59dcc85-77fc-4f50-bd63-aefce52c7261_lineage2.2.1_strain1	SRR10397261
e5f2ad2b-65d4-40d1-b3e4-9d26d502dd96_lineage2.2.1_strain1	SRR13232640
e5fbd0c8-daf7-4df0-8770-691a8ec1fbea_lineage2.2.1_strain1	SRR13232599
e6362acc-9ccc-4c1d-b8d5-179021481225_lineage2.2.1_strain1	SRR16088316
e63b624a-1a67-46d9-a0fe-74b65bb7ebad_lineage2.2.1_strain1	SRR13232616
e648ecf7-fe1c-4eb2-8605-f8747cdf0773_lineage2.2.1_strain1	SRR10397224
e654a3d3-559a-4724-8698-aaf8f6621b54_lineage2.2.1_strain1	SRR7516354
e6768c04-7852-4263-8970-788c8133938b_lineage2.2.1_strain1	SRR16088214
e6c78d51-d5a1-414f-b72a-695cd73f53cb_lineage2.2.1_strain1	SRR13232504
e728d733-6527-4788-abf6-1e13f1a6b3ba_lineage2.2.1_strain1	SRR6384965
e753fa4b-32ef-4fff-801c-75001085432e_lineage2.2.1_strain1	SRR16088195
e75bdd51-b1a3-4fea-9b41-a0e23c75b72c_lineage2.2.1_strain1	SRR16087889
e770b6a1-2185-418e-9c11-3f755fa60972_lineage2.2.1_strain1	SRR10397212
e78ba042-4c6c-429d-921c-3b2af0f39e81_lineage2.2.1_strain1	SRR7516422
e795f22a-0f86-4f22-84d7-e0d27a2a3aeb_lineage2.2.1_strain1	SRR5152941
e7b29802-a036-4836-a1b3-df44dde647e9_lineage2.2.1_strain1	SRR10397161
e7cedfe8-66b5-437f-9355-0b1f9fc9965a_lineage2.2.1_strain1	SRR5153818
e8806c8c-9c32-4c08-96c6-1bf1ab836f92_lineage2.2.1_strain1	SRR13232589
e886afbe-1cdd-4db3-9506-e1fc986bf930_lineage2.2.1_strain1	SRR5153314
e894a4fb-78c7-4894-9ae4-e9b792f3f8a1_lineage2.2.1_strain1	SRR13232473
e8f3c413-a24f-4322-be1f-ad210b4a27dc_lineage2.2.1_strain1	SRR10397247
e90dd176-529c-40df-b36b-5793d69559ac_lineage2.2.1_strain1	SRR10379967
e90df30c-795a-4a45-9369-b8b3ed8c8dbc_lineage2.2.1_strain1	SRR10397118
e911af55-b36d-45f9-9b11-019b58232dae_lineage2.2.1_strain1	SRR10397260
e963f752-5b60-4ecf-a36f-889b3dc03489_lineage2.2.1_strain1	SRR13232436
e9877b87-193f-4b18-b1c3-a5085fd7a97e_lineage2.2.1_strain1	SRR5152922
e98f919c-eee0-4fe9-a525-c87ec81eb264_lineage2.2.1_strain1	SRR13232742
e99ef70d-7e39-4bd1-9a0e-ab8f0d42c43d_lineage2.2.1_strain1	SRR16088028
e9f78653-161d-45dc-98b1-2f66c3b76cac_lineage2.2.1_strain1	SRR16088343
ea14ab71-9539-489a-b5df-61950ca97f04_lineage2.2.1_strain1	SRR10397133
ea9c9b92-a6c4-4f57-99c1-3ec4a254b1f7_lineage2.2.1_strain1	SRR16088221
eabcfc2c-b407-4df5-be15-9b2e6d8b72c3_lineage2.2.1_strain1	SRR10397122
eac88279-7dde-4ee3-8a53-ab3745b73b1f_lineage2.2.1_strain1	SRR5152896
eb111665-eb13-4ee3-b6b2-c91c1585806d_lineage2.2.1_strain1	SRR13232421
eb2760a8-fd7c-4f7a-a2e9-ebd3f8ac5a4f_lineage2.2.1_strain1	SRR3743473
ebb03a20-ecb4-45e7-b263-d17cadb18fb6_lineage2.2.1_strain1	SRR6458426
ebf4dda3-4b35-4a72-b67d-3de3f8e64449_lineage2.2.1_strain1	SRR16087917
ec6b7c43-eb48-41aa-a0b0-cf8403415537_lineage2.2.1_strain1	SRR10380129
ecc95df3-11f4-49aa-8c2d-af5485e14fa5_lineage2.2.1_strain1	SRR16087907
ecf8fa12-efee-431c-9e58-be3c8e14b04f_lineage2.2.1_strain1	SRR5153032
ed287376-a2fd-4e5e-ab3a-5ce1e6d4a9c6_lineage2.2.1_strain1	SRR13232455
ed8ca589-efb9-42d1-8751-0959087f63a9_lineage2.2.1_strain1	SRR16088313
edb2be3c-5d49-4edc-b891-3e993a339cd3_lineage2.2.1_strain1	SRR16088398
edb9f86c-cb83-4971-a656-0b77cafec1b0_lineage2.2.1_strain1	SRR16087890
edbfb6da-ef80-415d-b4a5-915567166f1e_lineage2.2.1_strain1	SRR13232734
ee022d3e-ea68-48d5-8400-6d209ecc113e_lineage2.2.1_strain1	SRR16088334
ee391191-8a3a-4739-8254-85944877ecf3_lineage2.2.1_strain1	SRR11033706
